"Year","Survey","Title","DataFile","StataDataFile","Programs","Dictionary","ZipDownloadURL","DataFileGroup","SurveyEndYear","SurveyStartYear","TotalSurveyCount","SurveyCountByYear","DataFileGroupEndYear","DataFileGroupStartYear","ReferenceTableDownloadUrl"
2013,"Institutional Characteristics","Student charges for academic year programs","IC2013_AY","IC2013_AY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2013_AY.zip","IC_AY",2020,1980,154,5,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Institutional Characteristics","Student charges by program (vocational programs)","IC2013_PY","IC2013_PY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2013_PY.zip","IC_PY",2020,1980,154,5,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Institutional Characteristics","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1980,154,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"12-Month Enrollment","12-month unduplicated headcount: 2012-13
(revised August 2015)","EFFY2013","EFFY2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EFFY2013.zip","EFFY",2020,1997,53,3,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"12-Month Enrollment","12-month instructional activity: 2012-13
(revised August 2015)","EFIA2013","EFIA2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EFIA2013.zip","EFIA",2020,1997,53,3,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"12-Month Enrollment","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1997,53,3,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Admissions and Test Scores","Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations
(revised August 2015)","IC2013","IC2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2013.zip","IC",2020,2001,27,1,2020,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Enrollment","Race/ethnicity, gender, attendance status, and level of student: Fall 2013
(revised January 2016)","EF2013A","EF2013A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2013A.zip","EFA",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Enrollment","Age category, gender, attendance status, and level of student: Fall 2013
(revised January 2016)","EF2013B","EF2013B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2013B.zip","EFB",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Enrollment","Residence and migration of first-time freshman: Fall 2013
(revised January 2016)","EF2013C","EF2013C_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2013C.zip","EFC",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Enrollment","Total entering class, retention rates, and student-to-faculty ratio: Fall 2013
(revised January 2016)","EF2013D","EF2013D_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2013D.zip","EFD",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Enrollment","Distance education status and level of student: Fall 2013
(revised January 2016)","EF2013A_DIST","EF2013A_DIST_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2013A_DIST.zip","EFA_DIST",2020,1980,186,6,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Enrollment","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1980,186,6,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Completions","Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender:July 1, 2012 to June 30, 2013
(revised August 2015)","C2013_A","C2013_A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2013_A.zip","C_A",2020,1980,119,5,2020,1995,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Completions","Number of students receiving awards/degrees, by race/ethnicity and gender: July 1, 2012 to June 30, 2013
(revised August 2015)","C2013_B","C2013_B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2013_B.zip","C_B",2020,1980,119,5,2020,1995,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Completions","Number of students receiving awards/degrees, by award level and by gender, race/ethnicity and age categories: July 1, 2012 to June 30, 2013
(revised August 2015)","C2013_C","C2013_C_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2013_C.zip","C_C",2020,1980,119,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Completions","Number of programs offered and number of programs offered via distance education, by award level: July 1, 2012 to June 30, 2013
(revised August 2015)","C2013DEP","C2013DEP_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2013DEP.zip","CDEP",2020,1980,119,5,2020,2013,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Completions","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1980,119,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Instructional Staff/Salaries","Number and salary outlays for full-time nonmedical instructional staff, by gender, and academic rank: Academic year 2013-14
( January 2016)","SAL2013_IS","SAL2013_IS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2013_IS.zip","SAL_IS",2020,1980,109,3,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Instructional Staff/Salaries","Number and salary outlays for full-time nonmedical noninstructional staff, by occupation: Academic year 2013-14
(revised January 2016)","SAL2013_NIS","SAL2013_NIS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2013_NIS.zip","SAL_NIS",2020,1980,109,3,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Instructional Staff/Salaries","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1980,109,3,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Staff","Full- and part-time staff by occupational category, race/ethnicity, and gender: Fall 2013
(revised January 2016)","S2013_OC","S2013_OC_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2013_OC.zip","S_OC",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Staff","Full-time instructional staff, by faculty and tenure status, and academic rank (Degree-granting institutions): Fall 2013
(revised January 2016)","S2013_SIS","S2013_SIS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2013_SIS.zip","S_SIS",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Staff","Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2013
(revised January 2016)","S2013_IS","S2013_IS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2013_IS.zip","S_IS",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Staff","New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions): Fall 2013
(revised January 2016)","S2013_NH","S2013_NH_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2013_NH.zip","S_NH",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Fall Staff","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1987,120,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Employees by Assigned Position","Number of staff by occupational category, faculty and tenure status: Fall 2013
(revised January 2016)","EAP2013","EAP2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EAP2013.zip","EAP",2020,2001,37,2,2020,2001,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Employees by Assigned Position","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,2001,37,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Finance","Public institutions - GASB 34/35: Fiscal year 2013
(revised January 2016)","F1213_F1A","F1213_F1A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1213_F1A.zip","F_F1A",2020,1980,206,4,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Finance","Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2013
(revised January 2016)","F1213_F2","F1213_F2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1213_F2.zip","F_F2",2020,1980,206,4,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Finance","Private for-profit institutions: Fiscal year 2013
(revised January 2016)","F1213_F3","F1213_F3_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1213_F3.zip","F_F3",2020,1980,206,4,2020,1998,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Finance","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1980,206,4,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Student Financial Aid and Net Price","Student financial aid and net price: 2012-13
(revised January 2016)","SFA1213","SFA1213_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SFA1213.zip","SFA",2020,1999,47,2,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Student Financial Aid and Net Price","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1999,47,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Graduation Rates","Graduation rate data, 150% of normal time to complete - cohort year 2007 (4-year) and cohort year 2010 (2-year) institutions
(revised January 2016)","GR2013","GR2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2013.zip","GR",2020,1997,101,4,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Graduation Rates","Graduation rate data, 150% of normal time to complete - cohort year 2010 (less-than-2-year institutions)
(revised January 2016)","GR2013_L2","GR2013_L2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2013_L2.zip","GR_L2",2020,1997,101,4,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Graduation Rates","Graduation rate data, 200% of normal time to complete - cohort year 2005 (4-year) and cohort year 2009 (less-than-4-year) institutions
(revised January 2016)","GR200_13","GR200_13_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR200_13.zip","GR200",2020,1997,101,4,2020,2008,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2013,"Graduation Rates","Response status for all survey components
(revised January 2016)","FLAGS2013","FLAGS2013_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2013.zip","FLAGS",2020,1997,101,4,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201313Tablesdoc.xlsx"
2012,"Institutional Characteristics","Directory information","HD2012","HD2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/HD2012.zip","HD",2020,1980,154,5,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Institutional Characteristics","Educational offerings, organization, admissions, services and athletic associations
(revised August 2014)","IC2012","IC2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2012.zip","IC",2020,1980,154,5,2020,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Institutional Characteristics","Student charges for academic year programs","IC2012_AY","IC2012_AY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2012_AY.zip","IC_AY",2020,1980,154,5,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Institutional Characteristics","Student charges by program (vocational programs)","IC2012_PY","IC2012_PY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2012_PY.zip","IC_PY",2020,1980,154,5,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Institutional Characteristics","Response status for all survey components
(revised August 2014)","FLAGS2012","FLAGS2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip","FLAGS",2020,1980,154,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"12-Month Enrollment","12-month unduplicated headcount: 2011-12
(revised August 2014)","EFFY2012","EFFY2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EFFY2012.zip","EFFY",2020,1997,53,2,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"12-Month Enrollment","12-month instructional activity: 2011-12
(revised August 2014)","EFIA2012","EFIA2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EFIA2012.zip","EFIA",2020,1997,53,2,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Admissions and Test Scores","Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations
(revised August 2014)","IC2012","IC2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2012.zip","IC",2020,2001,27,1,2020,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Enrollment","Race/ethnicity, gender, attendance status, and level of student: Fall 2012
(revised December 2014)","EF2012A","EF2012A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2012A.zip","EFA",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Enrollment","Major field of study, race/ethnicity, gender, attendance status, and level of student: Fall 2012
(revised December 2014)","EF2012CP","EF2012CP_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2012CP.zip","EFCP",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Enrollment","Age category, gender, attendance status, and level of student: Fall 2012
(revised December 2014)","EF2012B","EF2012B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2012B.zip","EFB",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Enrollment","Residence and migration of first-time freshman: Fall 2012
(revised December 2014)","EF2012C","EF2012C_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2012C.zip","EFC",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Enrollment","Total entering class, retention rates, and student-to-faculty ratio: Fall 2012
(revised December 2014)","EF2012D","EF2012D_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2012D.zip","EFD",2020,1980,186,7,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Enrollment","Distance education status and level of student: Fall 2012
(revised December 2014)","EF2012A_DIST","EF2012A_DIST_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2012A_DIST.zip","EFA_DIST",2020,1980,186,7,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Enrollment","Response status for all survey components
(revised December 2014)","FLAGS2012","FLAGS2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip","FLAGS",2020,1980,186,7,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Completions","Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender:July 1, 2011 to June 30, 2012
(revised August 2014)","C2012_A","C2012_A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2012_A.zip","C_A",2020,1980,119,4,2020,1995,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Completions","Number of students receiving awards/degrees, by race/ethnicity and gender: July 1, 2011 to June 30, 2012
(revised August 2014)","C2012_B","C2012_B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2012_B.zip","C_B",2020,1980,119,4,2020,1995,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Completions","Number of students receiving awards/degrees, by award level and by gender, race/ethnicity and age categories: July 1, 2011 to June 30, 2012
(revised August 2014)","C2012_C","C2012_C_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2012_C.zip","C_C",2020,1980,119,4,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Completions","Response status for all survey components
(revised August 2014)","FLAGS2012","FLAGS2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip","FLAGS",2020,1980,119,4,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Instructional Staff/Salaries","Number and salary outlays for full-time nonmedical instructional staff, by gender, and academic rank: Academic year 2012-13
(revised December 2014)","SAL2012_IS","SAL2012_IS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2012_IS.zip","SAL_IS",2020,1980,109,3,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Instructional Staff/Salaries","Number and salary outlays for full-time nonmedical noninstructional staff, by occupation: Academic year 2012-13
(revised December 2014)","SAL2012_NIS","SAL2012_NIS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2012_NIS.zip","SAL_NIS",2020,1980,109,3,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Instructional Staff/Salaries","Response status for all survey components
(revised December 2014)","FLAGS2012","FLAGS2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip","FLAGS",2020,1980,109,3,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Staff","Full- and part-time staff by occupational category, race/ethnicity, and gender: Fall 2012
(revised December 2014)","S2012_OC","S2012_OC_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2012_OC.zip","S_OC",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Staff","Full-time instructional staff, by faculty and tenure status, and academic rank (Degree-granting institutions): Fall 2012
(revised December 2014)","S2012_SIS","S2012_SIS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2012_SIS.zip","S_SIS",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Staff","Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2012
(revised December 2014)","S2012_IS","S2012_IS_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2012_IS.zip","S_IS",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Staff","New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions): Fall 2012
(revised December 2014)","S2012_NH","S2012_NH_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2012_NH.zip","S_NH",2020,1987,120,5,2020,2012,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Fall Staff","Response status for all survey components
(revised December 2014)","FLAGS2012","FLAGS2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip","FLAGS",2020,1987,120,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Employees by Assigned Position","Number of staff by occupational category, faculty and tenure status: Fall 2012
(revised December 2014)","EAP2012","EAP2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EAP2012.zip","EAP",2020,2001,37,2,2020,2001,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Employees by Assigned Position","Response status for all survey components
(revised December 2014)","FLAGS2012","FLAGS2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip","FLAGS",2020,2001,37,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Finance","Public institutions - GASB 34/35: Fiscal year 2012
(revised December 2014)","F1112_F1A","F1112_F1A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1112_F1A.zip","F_F1A",2020,1980,206,4,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Finance","Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2012
(revised December 2014)","F1112_F2","F1112_F2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1112_F2.zip","F_F2",2020,1980,206,4,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Finance","Private for-profit institutions: Fiscal year 2012
(revised December 2014)","F1112_F3","F1112_F3_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F1112_F3.zip","F_F3",2020,1980,206,4,2020,1998,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Finance","Response status for all survey components
(revised December 2014)","FLAGS2012","FLAGS2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip","FLAGS",2020,1980,206,4,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Student Financial Aid and Net Price","Student financial aid and net price: 2011-12
(revised June 2014)","SFA1112","SFA1112_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SFA1112.zip","SFA",2020,1999,47,2,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
2012,"Student Financial Aid and Net Price","Response status for all survey components
(revised August 2014)","FLAGS2012","FLAGS2012_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2012.zip","FLAGS",2020,1999,47,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS201212Tablesdoc.xlsx"
